https://raw.githubusercontent.com/cd-public/books/main/pg1342.txt	772420	xtdwhTPmubcKLV89msWZJQ==
https://raw.githubusercontent.com/cd-public/books/main/pg13600.txt	520308	ptXuazSN4lK+prADwgOftg==
https://raw.githubusercontent.com/cd-public/books/main/pg19699.txt	1946244	UM6LyAUCbrdkGZBLbHCWtw==
https://raw.githubusercontent.com/cd-public/books/main/pg19846.txt	2116739	0L5redYR85Bma7xF4LmxZA==
https://raw.githubusercontent.com/cd-public/books/main/pg27478.txt	1475672	5V3YYf9T2m6nAIAdJiD8AQ==
https://raw.githubusercontent.com/cd-public/books/main/pg27479.txt	1595825	eecteiuDZyJz3G9AhWbZmg==
https://raw.githubusercontent.com/cd-public/books/main/pg27480.txt	1499463	dpKOwB1OvJJjhjki2IQenA==
https://raw.githubusercontent.com/cd-public/books/main/pg30073.txt	486145	ZHY8f8QzR+WU+ljU4E6VXA==
https://raw.githubusercontent.com/cd-public/books/main/pg30685.txt	1004834	VHLBBa8vad6bzxoUkvsNaw==
